"experiment","jobId","nodes","procs","sample","problemSize","rank","ioTime","setupTime","computeTime","mpiTime","totalTime"
"baseline","1470084","1","16","2","512","7","0.0","0.056064","0.006504","0.00464","0.062574"
"baseline","1470084","1","16","2","512","6","0.0","0.05597","0.006742","0.005026","0.062717"
"baseline","1470084","1","16","2","512","5","0.0","0.055878","0.006886","0.005276","0.062769"
"baseline","1470084","1","16","2","512","4","0.0","0.05577","0.007049","0.005723","0.062825"
"baseline","1470084","1","16","2","512","3","0.0","0.055675","0.007197","0.006127","0.062875"
"baseline","1470084","1","16","2","512","2","0.0","0.05558","0.007348","0.00651","0.062935"
"baseline","1470084","1","16","2","512","1","0.0","0.05548","0.007501","0.006939","0.062984"
"baseline","1470084","1","16","2","512","0","0.056059","0.001731","0.006022","0.00568","0.064841"
"baseline","1470084","1","16","3","1024","15","0.0","0.219286","0.043","0.015714","0.262289"
"baseline","1470084","1","16","3","1024","14","0.0","0.218947","0.043406","0.016326","0.262355"
"baseline","1470084","1","16","3","1024","13","0.0","0.218593","0.043826","0.016806","0.262423"
"baseline","1470084","1","16","3","1024","12","0.0","0.21824","0.044281","0.019236","0.262524"
"baseline","1470084","1","16","3","1024","11","0.0","0.21789","0.044729","0.019352","0.262624"
"baseline","1470084","1","16","3","1024","10","0.0","0.217545","0.045171","0.020858","0.262722"
"baseline","1470084","1","16","3","1024","9","0.0","0.217206","0.045616","0.022654","0.262825"
"baseline","1470084","1","16","3","1024","8","0.0","0.216868","0.046088","0.024918","0.26296"
"baseline","1470084","1","16","3","1024","7","0.0","0.216506","0.046554","0.027835","0.263063"
"baseline","1470084","1","16","3","1024","6","0.0","0.216178","0.047011","0.030211","0.263192"
"baseline","1470084","1","16","3","1024","5","0.0","0.215863","0.047458","0.032361","0.263324"
"baseline","1470084","1","16","3","1024","4","0.0","0.215542","0.047932","0.034877","0.263477"
"baseline","1470084","1","16","3","1024","3","0.0","0.215219","0.048413","0.037653","0.263637"
"baseline","1470084","1","16","3","1024","2","0.0","0.214885","0.048903","0.041068","0.263792"
"baseline","1470084","1","16","3","1024","1","0.0","0.214568","0.049387","0.044419","0.263959"
"baseline","1470084","1","16","3","1024","0","0.213436","0.005438","0.044572","0.042405","0.266503"
"baseline","1470084","1","16","4","2048","15","0.0","0.848602","0.339344","0.121567","1.187949"
"baseline","1470084","1","16","4","2048","14","0.0","0.847925","0.340134","0.124872","1.188065"
"baseline","1470084","1","16","4","2048","13","0.0","0.847249","0.340951","0.127495","1.188205"
"baseline","1470084","1","16","4","2048","12","0.0","0.846545","0.341856","0.133518","1.188404"
"baseline","1470084","1","16","4","2048","11","0.0","0.845912","0.342845","0.139735","1.18876"
"baseline","1470084","1","16","4","2048","10","0.0","0.845235","0.343874","0.150638","1.189111"
"baseline","1470084","1","16","4","2048","9","0.0","0.844676","0.344909","0.16162","1.189589"
"baseline","1470084","1","16","4","2048","8","0.0","0.844082","0.346029","0.174525","1.190113"
"baseline","1470084","1","16","4","2048","7","0.0","0.843741","0.347005","0.193444","1.190753"
"baseline","1470084","1","16","4","2048","6","0.0","0.843086","0.348092","0.208343","1.191183"
"baseline","1470084","1","16","4","2048","5","0.0","0.842446","0.349279","0.225599","1.191731"
"baseline","1470084","1","16","4","2048","4","0.0","0.841789","0.350512","0.244188","1.192304"
"baseline","1470084","1","16","4","2048","3","0.0","0.841205","0.351744","0.265538","1.192952"
"baseline","1470084","1","16","4","2048","2","0.0","0.840647","0.353113","0.288536","1.193765"
"baseline","1470084","1","16","4","2048","1","0.0","0.840141","0.354537","0.313886","1.194683"
"baseline","1470084","1","16","4","2048","0","0.829492","0.01081","0.34588","0.330536","1.198348"
"baseline","1470084","1","16","5","4096","15","0.0","4.639449","6.995621","0.499051","11.635075"
"baseline","1470084","1","16","5","4096","14","0.0","4.63637","6.999197","0.473886","11.635572"
"baseline","1470084","1","16","5","4096","13","0.0","4.633253","7.003055","0.51163","11.636312"
"baseline","1470084","1","16","5","4096","12","0.0","4.63012","7.00716","0.568983","11.637285"
"baseline","1470084","1","16","5","4096","11","0.0","4.627023","7.011502","0.675356","11.63853"
"baseline","1470084","1","16","5","4096","10","0.0","4.623901","7.016082","0.865286","11.639987"
"baseline","1470084","1","16","5","4096","9","0.0","4.620776","7.020932","1.110928","11.641712"
"baseline","1470084","1","16","5","4096","8","0.0","4.617657","7.026041","1.475941","11.643704"
"baseline","1470084","1","16","5","4096","7","0.0","4.61456","7.030686","4.304043","11.645251"
"baseline","1470084","1","16","5","4096","6","0.0","4.611622","7.03609","4.426813","11.647716"
"baseline","1470084","1","16","5","4096","5","0.0","4.608666","7.041874","4.569808","11.650544"
"baseline","1470084","1","16","5","4096","4","0.0","4.60573","7.047794","4.808501","11.653527"
"baseline","1470084","1","16","5","4096","3","0.0","4.602772","7.053941","5.14097","11.656717"
"baseline","1470084","1","16","5","4096","2","0.0","4.599831","7.060291","5.618119","11.660126"
"baseline","1470084","1","16","5","4096","1","0.0","4.596889","7.066876","6.200846","11.663769"
"baseline","1470084","1","16","5","4096","0","4.550826","0.049315","7.025031","6.902685","11.672548"
"baseline","1470084","1","16","6","8192","15","0.0","17.391615","55.536296","4.059671","72.927919"
"baseline","1470084","1","16","6","8192","14","0.0","17.378165","55.554889","4.138376","72.933058"
"baseline","1470084","1","16","6","8192","13","0.0","17.364637","55.577201","4.490105","72.941843"
"baseline","1470084","1","16","6","8192","12","0.0","17.351134","55.603162","5.121028","72.954305"
"baseline","1470084","1","16","6","8192","11","0.0","17.337587","55.632742","6.163687","72.970332"
"baseline","1470084","1","16","6","8192","10","0.0","17.324015","55.665937","7.655829","72.989957"
"baseline","1470084","1","16","6","8192","9","0.0","17.310528","55.702617","9.727846","73.013151"
"baseline","1470084","1","16","6","8192","8","0.0","17.297065","55.742933","12.531182","73.040005"
"baseline","1470084","1","16","6","8192","7","0.0","17.283531","55.787742","31.303558","73.071277"
"baseline","1470084","1","16","6","8192","6","0.0","17.27087","55.834371","32.681619","73.105246"
"baseline","1470084","1","16","6","8192","5","0.0","17.25815","55.884703","34.276254","73.142857"
"baseline","1470084","1","16","6","8192","4","0.0","17.245389","55.938788","36.449028","73.18418"
"baseline","1470084","1","16","6","8192","3","0.0","17.232619","55.997322","39.257756","73.229945"
"baseline","1470084","1","16","6","8192","2","0.0","17.219838","56.058615","43.735828","73.278456"
"baseline","1470084","1","16","6","8192","1","0.0","17.207061","56.123537","48.92385","73.330602"
"baseline","1470084","1","16","6","8192","0","17.011347","0.213217","55.979613","54.852015","73.392739"
"baseline","1470085","1","16","1","64","15","0.0","0.002721","0.000322","0.000263","0.003052"
"baseline","1470085","1","16","1","64","13","0.0","0.002713","0.000381","0.000318","0.003105"
"baseline","1470085","1","16","1","64","14","0.0","0.002708","0.000355","0.000293","0.003072"
"baseline","1470085","1","16","1","64","12","0.0","0.002704","0.000431","0.000365","0.00314"
"baseline","1470085","1","16","1","64","10","0.0","0.002709","0.000475","0.000416","0.003193"
"baseline","1470085","1","16","1","64","11","0.0","0.00271","0.000451","0.000395","0.003171"
"baseline","1470085","1","16","1","64","9","0.0","0.002703","0.000513","0.000448","0.003226"
"baseline","1470085","1","16","1","64","8","0.0","0.002698","0.000557","0.000488","0.003262"
"baseline","1470085","1","16","1","64","7","0.0","0.002729","0.000591","0.00053","0.003325"
"baseline","1470085","1","16","1","64","6","0.0","0.00273","0.00073","0.000669","0.003464"
"baseline","1470085","1","16","1","64","5","0.0","0.002735","0.000746","0.000684","0.003487"
"baseline","1470085","1","16","1","64","4","0.0","0.002727","0.000788","0.000725","0.003519"
"baseline","1470085","1","16","1","64","3","0.0","0.002731","0.000818","0.000755","0.003553"
"baseline","1470085","1","16","1","64","2","0.0","0.002746","0.000837","0.00077","0.003589"
"baseline","1470085","1","16","1","64","1","0.0","0.002733","0.00087","0.000812","0.003612"
"baseline","1470085","1","16","1","64","0","0.003988","6.7e-5","0.000901","0.000848","0.004977"
"baseline","1470085","1","16","2","512","15","0.0","0.056521","0.005226","0.002652","0.06175"
"baseline","1470085","1","16","2","512","14","0.0","0.056421","0.005367","0.002779","0.061792"
"baseline","1470085","1","16","2","512","13","0.0","0.056311","0.005511","0.002987","0.061826"
"baseline","1470085","1","16","2","512","12","0.0","0.056197","0.005689","0.00324","0.061888"
"baseline","1470085","1","16","2","512","11","0.0","0.05607","0.005843","0.003456","0.061915"
"baseline","1470085","1","16","2","512","10","0.0","0.055966","0.006002","0.003717","0.061971"
"baseline","1470085","1","16","2","512","9","0.0","0.055854","0.006174","0.003973","0.06203"
"baseline","1470085","1","16","2","512","8","0.0","0.055752","0.00635","0.004294","0.062107"
"baseline","1470085","1","16","2","512","7","0.0","0.055632","0.006518","0.004636","0.062152"
"baseline","1470085","1","16","2","512","6","0.0","0.055541","0.006755","0.004915","0.062297"
"baseline","1470085","1","16","2","512","5","0.0","0.055448","0.006899","0.005391","0.062352"
"baseline","1470085","1","16","2","512","4","0.0","0.055356","0.007054","0.005762","0.062414"
"baseline","1470085","1","16","2","512","3","0.0","0.055258","0.007207","0.006139","0.062469"
"baseline","1470085","1","16","2","512","2","0.0","0.055161","0.00736","0.006529","0.062525"
"baseline","1470085","1","16","2","512","1","0.0","0.055065","0.00751","0.006949","0.062579"
"baseline","1470085","1","16","2","512","0","0.05558","0.001731","0.006028","0.005685","0.064377"
"baseline","1470085","1","16","3","1024","15","0.0","0.216643","0.043205","0.015634","0.259852"
"baseline","1470085","1","16","3","1024","14","0.0","0.216285","0.043609","0.016968","0.259896"
"baseline","1470085","1","16","3","1024","13","0.0","0.215921","0.044029","0.01794","0.259954"
"baseline","1470085","1","16","3","1024","12","0.0","0.215572","0.044489","0.018416","0.260065"
"baseline","1470085","1","16","3","1024","11","0.0","0.215225","0.044935","0.019442","0.260163"
"baseline","1470085","1","16","3","1024","10","0.0","0.214873","0.045372","0.021584","0.260248"
"baseline","1470085","1","16","3","1024","9","0.0","0.214536","0.045818","0.022988","0.260358"
"baseline","1470085","1","16","3","1024","8","0.0","0.214188","0.046291","0.024861","0.260483"
"baseline","1470085","1","16","3","1024","7","0.0","0.213832","0.046769","0.02799","0.260606"
"baseline","1470085","1","16","3","1024","6","0.0","0.213524","0.047229","0.03031","0.260757"
"baseline","1470085","1","16","3","1024","5","0.0","0.213202","0.047676","0.032748","0.260883"
"baseline","1470085","1","16","3","1024","4","0.0","0.212875","0.048144","0.03534","0.261023"
"baseline","1470085","1","16","3","1024","3","0.0","0.212559","0.048615","0.037868","0.261179"
"baseline","1470085","1","16","3","1024","2","0.0","0.212241","0.049086","0.041224","0.26133"
"baseline","1470085","1","16","3","1024","1","0.0","0.211923","0.04956","0.044464","0.261488"
"baseline","1470085","1","16","3","1024","0","0.210695","0.005419","0.044755","0.042551","0.263957"
"baseline","1470085","1","16","4","2048","15","0.0","0.845841","0.339482","0.120425","1.185327"
"baseline","1470085","1","16","4","2048","14","0.0","0.845151","0.340321","0.123267","1.185477"
"baseline","1470085","1","16","4","2048","13","0.0","0.84448","0.341148","0.126487","1.185631"
"baseline","1470085","1","16","4","2048","12","0.0","0.843807","0.342049","0.130514","1.18586"
"baseline","1470085","1","16","4","2048","11","0.0","0.843146","0.343019","0.138156","1.18617"
"baseline","1470085","1","16","4","2048","10","0.0","0.842508","0.344027","0.149636","1.186538"
"baseline","1470085","1","16","4","2048","9","0.0","0.841918","0.345051","0.161767","1.186973"
"baseline","1470085","1","16","4","2048","8","0.0","0.841377","0.34613","0.173782","1.187513"
"baseline","1470085","1","16","4","2048","7","0.0","0.840815","0.347099","0.192752","1.187918"
"baseline","1470085","1","16","4","2048","6","0.0","0.840178","0.348191","0.207632","1.188375"
"baseline","1470085","1","16","4","2048","5","0.0","0.839523","0.349391","0.225511","1.188921"
"baseline","1470085","1","16","4","2048","4","0.0","0.838895","0.350602","0.244587","1.189501"
"baseline","1470085","1","16","4","2048","3","0.0","0.838295","0.351849","0.265603","1.19015"
"baseline","1470085","1","16","4","2048","2","0.0","0.837754","0.353195","0.288771","1.190954"
"baseline","1470085","1","16","4","2048","1","0.0","0.837259","0.354641","0.313854","1.191903"
"baseline","1470085","1","16","4","2048","0","0.827652","0.010692","0.34614","0.330798","1.196591"
"baseline","1470085","1","16","5","4096","15","0.0","5.874739","6.843655","0.493327","12.718398"
"baseline","1470085","1","16","5","4096","14","0.0","5.871655","6.84726","0.487347","12.718919"
"baseline","1470085","1","16","5","4096","13","0.0","5.868537","6.851115","0.50603","12.719658"
"baseline","1470085","1","16","5","4096","12","0.0","5.865423","6.855211","0.569847","12.720638"
"baseline","1470085","1","16","5","4096","11","0.0","5.862312","6.859568","0.692858","12.721887"
"baseline","1470085","1","16","5","4096","10","0.0","5.859199","6.86415","0.886033","12.723355"
"baseline","1470085","1","16","5","4096","9","0.0","5.856081","6.868996","1.156987","12.72508"
"baseline","1470085","1","16","5","4096","8","0.0","5.852992","6.874057","1.494746","12.727054"
"baseline","1470085","1","16","5","4096","7","0.0","5.849913","6.878687","4.118475","12.728604"
"baseline","1470085","1","16","5","4096","6","0.0","5.846983","6.884095","4.240543","12.731082"
"baseline","1470085","1","16","5","4096","5","0.0","5.844053","6.889878","4.382621","12.733935"
"baseline","1470085","1","16","5","4096","4","0.0","5.841124","6.895794","4.623775","12.736922"
"baseline","1470085","1","16","5","4096","3","0.0","5.838205","6.901891","4.947892","12.740101"
"baseline","1470085","1","16","5","4096","2","0.0","5.835256","6.908239","5.445197","12.743499"
"baseline","1470085","1","16","5","4096","1","0.0","5.832351","6.914786","6.048075","12.747141"
"baseline","1470085","1","16","5","4096","0","5.786466","0.049109","6.873146","6.750699","12.755871"
"baseline","1470085","1","16","6","8192","15","0.0","14.6517","55.621258","4.067807","70.27296"
"baseline","1470085","1","16","6","8192","14","0.0","14.638232","55.639902","4.126975","70.278139"
"baseline","1470085","1","16","6","8192","13","0.0","14.624727","55.662187","4.610189","70.286919"
"baseline","1470085","1","16","6","8192","12","0.0","14.611231","55.688162","5.027699","70.299398"
"baseline","1470085","1","16","6","8192","11","0.0","14.597699","55.717637","6.119246","70.31534"
"baseline","1470085","1","16","6","8192","10","0.0","14.584143","55.750904","7.581684","70.33505"
"baseline","1470085","1","16","6","8192","9","0.0","14.570618","55.787672","9.770343","70.358294"
